customer_id_,_Income__,device_id_,online_id_,store_id_,sku_code,item_id_,item_desc,Quantity_Ordered,Price_Each,Order_Date,payment_status,payment_mode_,Order_Status
Cust342,198152,2570928,0,0,1130,5,USB-C Charging Cable,1,150,2018-12-07,Completed ,CC,COMPLETED
Cust960,754778,919547,0,0,1748,19,USB-C Charging Cable,1,150,2020-08-13,Completed ,CC,COMPLETED
Cust2926,729578,1183534,0,0,3714,46,USB-C Charging Cable,1,150,2020-12-26,Completed ,CC,COMPLETED
Cust2769,553535,1829297,0,0,3557,15,USB-C Charging Cable,1,150,2020-07-22,Completed ,CC,COMPLETED
Cust3718,174111,261854,1509506,117079,4506,44,USB-C Charging Cable,1,150,2018-10-24,Completed ,CC,COMPLETED
Cust4751,284389,489200,2757669,3731723,5539,34,USB-C Charging Cable,1,150,2018-03-01,Completed ,CC,COMPLETED
Cust1225,259568,0,3452715,0,2013,8,USB-C Charging Cable,1,150,2021-05-04,Completed ,CC,COMPLETED
Cust5967,586793,1227804,776961,3936805,6755,43,USB-C Charging Cable,1,150,2021-06-16,Completed ,CC,COMPLETED
Cust4588,756787,3354477,1777380,3399219,5376,4,USB-C Charging Cable,1,150,2022-03-09,Completed ,CC,COMPLETED
Cust1822,813137,1019074,0,0,2610,17,USB-C Charging Cable,1,150,2022-12-20,Completed ,CC,COMPLETED
Cust3959,920817,402791,1523401,1184118,4747,23,USB-C Charging Cable,1,150,2020-06-19,Completed ,CC,COMPLETED
Cust2824,639422,1189539,0,0,3612,36,USB-C Charging Cable,1,150,2020-09-15,Completed ,CC,COMPLETED
Cust4255,572733,2334348,2674838,3490676,5043,29,USB-C Charging Cable,1,150,2021-04-10,Completed ,CC,COMPLETED
Cust6056,915020,3310252,552930,2159731,6844,40,USB-C Charging Cable,1,150,2021-09-13,Completed ,CC,COMPLETED
Cust3381,469796,0,0,3353814,4169,7,USB-C Charging Cable,1,150,2022-03-23,Completed ,CC,COMPLETED
Cust1072,831726,0,0,1758845,1860,9,USB-C Charging Cable,1,150,2020-12-03,Completed ,CC,COMPLETED
Cust2916,444747,3316904,0,0,3704,14,USB-C Charging Cable,1,150,2020-12-16,Completed ,CC,COMPLETED
Cust4743,368127,311580,729567,3414803,5531,25,USB-C Charging Cable,1,150,2018-02-21,Completed ,CC,COMPLETED
Cust3735,333210,2758546,116759,3710856,4523,35,USB-C Charging Cable,1,150,2018-11-10,Completed ,CC,COMPLETED
Cust5252,536933,3475928,1678028,1496381,6040,50,USB-C Charging Cable,1,150,2019-07-04,Completed ,CC,COMPLETED
Cust5325,752467,2489524,1430536,2230495,6113,18,USB-C Charging Cable,1,150,2019-09-15,Completed ,CC,COMPLETED
Cust5710,187272,1644013,3791509,2586096,6498,42,USB-C Charging Cable,1,150,2020-10-03,Completed ,CC,COMPLETED
Cust2984,364438,2427558,0,0,3772,3,USB-C Charging Cable,1,150,2021-02-22,Completed ,CC,COMPLETED
Cust1995,513051,750202,0,0,2783,9,USB-C Charging Cable,1,150,2018-06-11,Completed ,CC,COMPLETED
Cust342,198152,2570928,0,0,1130,5,USB-C Charging Cable,1,150,2018-12-07,Completed ,CC,COMPLETED
Cust4232,181712,1539750,3086802,760484,5020,6,USB-C Charging Cable,1,150,2021-03-18,Completed ,CC,COMPLETED
Cust6096,348748,3393863,3207386,1183017,6884,26,USB-C Charging Cable,1,150,2021-10-23,Completed ,CC,COMPLETED
Cust1755,133767,1847539,0,0,2543,35,USB-C Charging Cable,1,150,2022-10-14,Completed ,CC,COMPLETED
Cust283,889902,537368,0,0,1071,49,USB-C Charging Cable,1,150,2018-10-09,Completed ,CC,COMPLETED
Cust5454,962896,1070434,1476236,3679835,6242,8,USB-C Charging Cable,1,150,2020-01-22,Completed ,CC,COMPLETED
Cust5928,918824,3726997,3315564,3424698,6716,40,USB-C Charging Cable,1,150,2021-05-08,Completed ,CC,COMPLETED
Cust5280,953354,1150751,2912645,2422452,6068,11,USB-C Charging Cable,1,150,2019-08-01,Completed ,CC,COMPLETED
Cust650,746795,3841707,3700234,3235161,1438,20,USB-C Charging Cable,1,150,2019-10-10,Completed ,CC,COMPLETED
Cust3924,298176,2327352,2414635,2559176,4712,30,USB-C Charging Cable,1,150,2020-05-15,Completed ,CC,COMPLETED
Cust996,429625,2048670,0,0,1784,45,USB-C Charging Cable,1,150,2020-09-18,Completed ,CC,COMPLETED
